EARN,EMP#,DATE,HRS,RATE,AMOUNT,,,,,,,,,,,,
REG,69839,11/21/2012,6.36,20.02,132.13,,,,,,,,,,,,
REG,69839,11/23/2012,4.43,27.43,129.38,,,,,,,,,,,,
REG,69839,11/23/2012,3.17,20.02,65.73,,,,,,,,,,,,
REG,69882,11/17/2012,3.07,27.43,85.49,,,,,,,,,,,,
REG,69882,11/17/2012,4.53,20.02,97.76,,,,,,,,,,,,
REG,69882,11/19/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69882,11/20/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69882,11/21/2012,3.46,27.43,103.32,,,,,,,,,,,,
REG,69882,11/21/2012,4.14,20.02,84.75,,,,,,,,,,,,
REG,69882,11/23/2012,5.44,27.43,157.27,,,,,,,,,,,,
REG,69882,11/23/2012,2.16,20.02,45.38,,,,,,,,,,,,
REG,69883,11/17/2012,3.27,27.43,94.63,,,,,,,,,,,,
REG,69883,11/17/2012,4.33,20.02,91.09,,,,,,,,,,,,
REG,69883,11/19/2012,3.28,27.43,95.09,,,,,,,,,,,,
REG,69883,11/19/2012,4.32,20.02,90.76,,,,,,,,,,,,
REG,69883,11/20/2012,2.59,27.43,81.83,,,,,,,,,,,,
REG,69883,11/20/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,69883,11/21/2012,5.17,27.43,144.92,,,,,,,,,,,,
REG,69883,11/21/2012,2.43,20.02,54.39,,,,,,,,,,,,
REG,69883,11/23/2012,4.56,27.43,135.32,,,,,,,,,,,,
REG,69883,11/23/2012,3.04,20.02,61.39,,,,,,,,,,,,
REG,69885,11/17/2012,4.48,27.43,131.66,,,,,,,,,,,,
REG,69885,11/17/2012,3.12,20.02,64.06,,,,,,,,,,,,
REG,69885,11/19/2012,4.01,27.43,110.18,,,,,,,,,,,,
REG,69885,11/19/2012,3.59,20.02,79.75,,,,,,,,,,,,
REG,69885,11/20/2012,4.01,27.43,110.18,,,,,,,,,,,,
REG,69885,11/20/2012,3.59,20.02,79.75,,,,,,,,,,,,
REG,69885,11/21/2012,4.01,27.43,110.18,,,,,,,,,,,,
REG,69885,11/21/2012,3.59,20.02,79.75,,,,,,,,,,,,
REG,69885,11/23/2012,4.47,27.43,131.21,,,,,,,,,,,,
REG,69885,11/23/2012,3.13,20.02,64.4,,,,,,,,,,,,
REG,69918,11/17/2012,4.49,27.43,132.12,,,,,,,,,,,,
REG,69918,11/17/2012,3.11,20.02,63.73,,,,,,,,,,,,
REG,69918,11/19/2012,2.45,27.43,75.43,,,,,,,,,,,,
REG,69918,11/19/2012,5.15,20.02,105.11,,,,,,,,,,,,
REG,69918,11/20/2012,5.39,27.43,154.98,,,,,,,,,,,,
REG,69918,11/20/2012,2.21,20.02,47.05,,,,,,,,,,,,
REG,69918,11/21/2012,6.21,27.43,174.18,,,,,,,,,,,,
REG,69918,11/21/2012,1.39,20.02,33.03,,,,,,,,,,,,
REG,69918,11/23/2012,2.58,27.43,81.38,,,,,,,,,,,,
REG,69918,11/23/2012,5.02,20.02,100.77,,,,,,,,,,,,
REG,69919,11/17/2012,3.03,27.43,83.66,,,,,,,,,,,,
REG,69919,11/17/2012,4.57,20.02,99.1,,,,,,,,,,,,
REG,69919,11/19/2012,4.34,27.43,125.26,,,,,,,,,,,,
REG,69919,11/19/2012,3.26,20.02,68.74,,,,,,,,,,,,
REG,69919,11/20/2012,1.30,27.43,41.15,,,,,,,,,,,,
REG,69919,11/20/2012,6.30,20.02,130.13,,,,,,,,,,,,
REG,69919,11/21/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69919,11/23/2012,2.58,27.43,81.38,,,,,,,,,,,,
REG,69919,11/23/2012,5.02,20.02,100.77,,,,,,,,,,,,
REG,69922,11/17/2012,3.24,27.43,93.26,,,,,,,,,,,,
REG,69922,11/17/2012,4.36,20.02,92.09,,,,,,,,,,,,
REG,69922,11/19/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69922,11/20/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69922,11/21/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69922,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69969,11/17/2012,4.37,27.43,126.64,,,,,,,,,,,,
REG,69969,11/17/2012,3.23,20.02,67.73,,,,,,,,,,,,
REG,69969,11/18/2012,6.04,27.43,166.41,,,,,,,,,,,,
REG,69969,11/18/2012,1.56,20.02,38.71,,,,,,,,,,,,
REG,69969,11/19/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69969,11/21/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,69969,11/23/2012,6.02,27.43,165.49,,,,,,,,,,,,
REG,69969,11/23/2012,1.58,20.02,39.37,,,,,,,,,,,,
REG,69970,11/17/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,69970,11/18/2012,4.46,27.43,130.75,,,,,,,,,,,,
REG,69970,11/18/2012,3.14,20.02,64.73,,,,,,,,,,,,
REG,69970,11/21/2012,4.36,27.43,126.18,,,,,,,,,,,,
REG,69970,11/21/2012,3.24,20.02,68.07,,,,,,,,,,,,
REG,69970,11/22/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69970,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69972,11/17/2012,4.14,27.43,116.12,,,,,,,,,,,,
REG,69972,11/17/2012,3.46,20.02,75.41,,,,,,,,,,,,
REG,69972,11/18/2012,1.22,27.43,37.49,,,,,,,,,,,,
REG,69972,11/18/2012,6.38,20.02,132.8,,,,,,,,,,,,
REG,69972,11/20/2012,4.37,27.43,126.64,,,,,,,,,,,,
REG,69972,11/20/2012,3.23,20.02,67.73,,,,,,,,,,,,
REG,69972,11/21/2012,4.37,27.43,126.64,,,,,,,,,,,,
REG,69972,11/21/2012,3.23,20.02,67.73,,,,,,,,,,,,
REG,69972,11/23/2012,3.00,27.43,82.29,,,,,,,,,,,,
REG,69972,11/23/2012,5.00,20.02,100.1,,,,,,,,,,,,
REG,69974,11/17/2012,4.46,27.43,130.75,,,,,,,,,,,,
REG,69974,11/17/2012,3.14,20.02,64.73,,,,,,,,,,,,
REG,69974,11/19/2012,1.17,27.43,35.2,,,,,,,,,,,,
REG,69974,11/19/2012,6.43,20.02,134.47,,,,,,,,,,,,
REG,69974,11/20/2012,1.17,27.43,35.2,,,,,,,,,,,,
REG,69974,11/20/2012,6.43,20.02,134.47,,,,,,,,,,,,
REG,69974,11/21/2012,1.17,27.43,35.2,,,,,,,,,,,,
REG,69974,11/21/2012,6.43,20.02,134.47,,,,,,,,,,,,
REG,69974,11/23/2012,4.53,27.43,133.95,,,,,,,,,,,,
REG,69974,11/23/2012,3.07,20.02,62.4,,,,,,,,,,,,
REG,69981,11/17/2012,5.05,27.43,139.44,,,,,,,,,,,,
REG,69981,11/17/2012,2.55,20.02,58.39,,,,,,,,,,,,
REG,69981,11/18/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,69981,11/20/2012,6.14,27.43,170.98,,,,,,,,,,,,
REG,69981,11/20/2012,1.46,20.02,35.37,,,,,,,,,,,,
REG,69981,11/21/2012,6.14,27.43,170.98,,,,,,,,,,,,
REG,69981,11/21/2012,1.46,20.02,35.37,,,,,,,,,,,,
REG,69981,11/23/2012,2.58,27.43,81.38,,,,,,,,,,,,
REG,69981,11/23/2012,5.02,20.02,100.77,,,,,,,,,,,,
REG,69982,11/17/2012,3.10,27.43,86.86,,,,,,,,,,,,
REG,69982,11/17/2012,4.50,20.02,96.76,,,,,,,,,,,,
REG,69982,11/18/2012,1.37,27.43,44.35,,,,,,,,,,,,
REG,69982,11/18/2012,6.23,20.02,127.79,,,,,,,,,,,,
REG,69982,11/20/2012,4.58,27.43,136.24,,,,,,,,,,,,
REG,69982,11/20/2012,3.02,20.02,60.73,,,,,,,,,,,,
REG,69982,11/21/2012,5.03,27.43,138.52,,,,,,,,,,,,
REG,69982,11/21/2012,2.57,20.02,59.06,,,,,,,,,,,,
REG,69982,11/23/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70005,11/17/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,70005,11/18/2012,2.56,27.43,80.46,,,,,,,,,,,,
REG,70005,11/18/2012,5.04,20.02,101.43,,,,,,,,,,,,
REG,70005,11/20/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70005,11/21/2012,2.34,27.43,70.4,,,,,,,,,,,,
REG,70005,11/21/2012,5.26,20.02,108.78,,,,,,,,,,,,
REG,70005,11/23/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70006,11/17/2012,4.32,27.43,124.35,,,,,,,,,,,,
REG,70006,11/17/2012,3.28,20.02,69.4,,,,,,,,,,,,
REG,70006,11/18/2012,6.00,27.43,164.58,,,,,,,,,,,,
REG,70006,11/18/2012,2.00,20.02,40.04,,,,,,,,,,,,
REG,70006,11/20/2012,6.23,27.43,175.09,,,,,,,,,,,,
REG,70006,11/20/2012,1.37,20.02,32.37,,,,,,,,,,,,
REG,70006,11/21/2012,1.19,27.43,36.12,,,,,,,,,,,,
REG,70006,11/21/2012,6.41,20.02,133.8,,,,,,,,,,,,
REG,70006,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,70007,11/17/2012,4.09,27.43,113.83,,,,,,,,,,,,
REG,70007,11/17/2012,3.51,20.02,77.08,,,,,,,,,,,,
REG,70007,11/18/2012,5.10,27.43,141.72,,,,,,,,,,,,
REG,70007,11/18/2012,2.50,20.02,56.72,,,,,,,,,,,,
REG,70007,11/20/2012,3.33,27.43,97.38,,,,,,,,,,,,
REG,70007,11/20/2012,4.27,20.02,89.09,,,,,,,,,,,,
REG,70007,11/21/2012,2.46,27.43,75.89,,,,,,,,,,,,
REG,70007,11/21/2012,5.14,20.02,104.77,,,,,,,,,,,,
REG,70007,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,70010,11/17/2012,2.47,27.43,76.35,,,,,,,,,,,,
REG,70010,11/17/2012,5.13,20.02,104.44,,,,,,,,,,,,
REG,70010,11/18/2012,1.03,27.43,28.8,,,,,,,,,,,,
REG,70010,11/18/2012,6.57,20.02,139.14,,,,,,,,,,,,
REG,70010,11/21/2012,4.58,27.43,136.24,,,,,,,,,,,,
REG,70010,11/21/2012,3.02,20.02,60.73,,,,,,,,,,,,
REG,70010,11/22/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,70010,11/23/2012,2.44,27.43,74.98,,,,,,,,,,,,
REG,70010,11/23/2012,5.16,20.02,105.44,,,,,,,,,,,,
REG,70011,11/17/2012,4.50,27.43,132.58,,,,,,,,,,,,
REG,70011,11/17/2012,3.10,20.02,63.4,,,,,,,,,,,,
REG,70011,11/20/2012,5.03,27.43,138.52,,,,,,,,,,,,
REG,70011,11/20/2012,2.57,20.02,59.06,,,,,,,,,,,,
REG,70011,11/21/2012,5.03,27.43,138.52,,,,,,,,,,,,
REG,70011,11/21/2012,2.57,20.02,59.06,,,,,,,,,,,,
REG,70011,11/22/2012,5.15,27.43,144.01,,,,,,,,,,,,
REG,70011,11/22/2012,2.45,20.02,55.06,,,,,,,,,,,,
REG,70011,11/23/2012,3.02,27.43,83.2,,,,,,,,,,,,
REG,70011,11/23/2012,4.58,20.02,99.43,,,,,,,,,,,,
REG,70012,11/17/2012,4.45,27.43,130.29,,,,,,,,,,,,
REG,70012,11/17/2012,3.15,20.02,65.07,,,,,,,,,,,,
REG,70012,11/18/2012,4.34,27.43,125.26,,,,,,,,,,,,
REG,70012,11/18/2012,3.26,20.02,68.74,,,,,,,,,,,,
REG,70012,11/20/2012,4.18,27.43,117.95,,,,,,,,,,,,
REG,70012,11/20/2012,3.42,20.02,74.07,,,,,,,,,,,,
REG,70012,11/21/2012,2.48,27.43,76.8,,,,,,,,,,,,
REG,70012,11/21/2012,5.12,20.02,104.1,,,,,,,,,,,,
REG,70012,11/23/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,70014,11/17/2012,5.57,27.43,163.21,,,,,,,,,,,,
REG,70014,11/17/2012,2.03,20.02,41.04,,,,,,,,,,,,
REG,70014,11/18/2012,8.00,27.43,219.44,,,,,,,,,,,,
REG,70014,11/20/2012,5.20,27.43,146.29,,,,,,,,,,,,
REG,70014,11/20/2012,2.40,20.02,53.39,,,,,,,,,,,,
REG,70014,11/21/2012,4.29,27.43,122.98,,,,,,,,,,,,
REG,70014,11/21/2012,3.31,20.02,70.4,,,,,,,,,,,,
REG,70014,11/23/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70024,11/17/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70024,11/18/2012,1.33,25.91,40.16,,,,,,,,,,,,
REG,70024,11/18/2012,6.27,20.02,129.13,,,,,,,,,,,,
REG,70024,11/20/2012,3.28,25.91,89.82,,,,,,,,,,,,
REG,70024,11/20/2012,4.32,20.02,90.76,,,,,,,,,,,,
REG,70024,11/21/2012,5.14,25.91,135.6,,,,,,,,,,,,
REG,70024,11/21/2012,2.46,20.02,55.39,,,,,,,,,,,,
REG,70024,11/23/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70026,11/17/2012,1.27,25.91,37.57,,,,,,,,,,,,
REG,70026,11/17/2012,6.33,20.02,131.13,,,,,,,,,,,,
REG,70026,11/20/2012,4.34,25.91,118.32,,,,,,,,,,,,
REG,70026,11/20/2012,3.26,20.02,68.74,,,,,,,,,,,,
REG,70026,11/21/2012,2.31,25.91,65.21,,,,,,,,,,,,
REG,70026,11/21/2012,5.29,20.02,109.78,,,,,,,,,,,,
REG,70026,11/22/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70026,11/23/2012,1.26,25.91,37.14,,,,,,,,,,,,
REG,70026,11/23/2012,6.34,20.02,131.46,,,,,,,,,,,,
REG,70027,11/17/2012,3.00,25.91,77.73,,,,,,,,,,,,
REG,70027,11/17/2012,5.00,20.02,100.1,,,,,,,,,,,,
REG,70027,11/18/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70027,11/21/2012,4.46,25.91,123.5,,,,,,,,,,,,
REG,70027,11/21/2012,3.14,20.02,64.73,,,,,,,,,,,,
REG,70027,11/22/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70027,11/23/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70028,11/17/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70028,11/18/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70028,11/21/2012,2.07,25.91,54.84,,,,,,,,,,,,
REG,70028,11/21/2012,5.53,20.02,117.78,,,,,,,,,,,,
REG,70028,11/22/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70028,11/23/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70168,11/17/2012,6.19,25.91,163.66,,,,,,,,,,,,
REG,70168,11/17/2012,1.41,20.02,33.7,,,,,,,,,,,,
REG,70168,11/18/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70168,11/21/2012,2.39,25.91,68.66,,,,,,,,,,,,
REG,70168,11/21/2012,5.21,20.02,107.11,,,,,,,,,,,,
REG,70168,11/22/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70168,11/23/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70170,11/17/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70170,11/18/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70170,11/21/2012,6.23,25.91,165.39,,,,,,,,,,,,
REG,70170,11/21/2012,1.37,20.02,32.37,,,,,,,,,,,,
REG,70170,11/22/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70170,11/23/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70172,11/17/2012,2.39,25.91,68.66,,,,,,,,,,,,
REG,70172,11/17/2012,5.21,20.02,107.11,,,,,,,,,,,,
REG,70172,11/18/2012,2.59,25.91,77.3,,,,,,,,,,,,
REG,70172,11/18/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,70172,11/21/2012,2.59,25.91,77.3,,,,,,,,,,,,
REG,70172,11/21/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,70172,11/22/2012,3.25,25.91,88.53,,,,,,,,,,,,
REG,70172,11/22/2012,4.35,20.02,91.76,,,,,,,,,,,,
REG,70172,11/23/2012,3.08,25.91,81.18,,,,,,,,,,,,
REG,70172,11/23/2012,4.52,20.02,97.43,,,,,,,,,,,,
REG,70286,11/17/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70286,11/18/2012,3.05,25.91,79.89,,,,,,,,,,,,
REG,70286,11/18/2012,4.55,20.02,98.43,,,,,,,,,,,,
REG,70286,11/21/2012,2.39,25.91,68.66,,,,,,,,,,,,
REG,70286,11/21/2012,5.21,20.02,107.11,,,,,,,,,,,,
REG,70286,11/22/2012,6.02,25.91,156.32,,,,,,,,,,,,
REG,70286,11/22/2012,1.58,20.02,39.37,,,,,,,,,,,,
REG,70286,11/23/2012,3.13,25.91,83.34,,,,,,,,,,,,
REG,70286,11/23/2012,4.47,20.02,95.76,,,,,,,,,,,,
REG,70313,11/17/2012,4.47,25.91,123.94,,,,,,,,,,,,
REG,70313,11/17/2012,3.13,20.02,64.4,,,,,,,,,,,,
REG,70313,11/18/2012,5.59,25.91,155.03,,,,,,,,,,,,
REG,70313,11/18/2012,2.01,20.02,40.37,,,,,,,,,,,,
REG,70313,11/21/2012,1.30,25.91,38.87,,,,,,,,,,,,
REG,70313,11/21/2012,6.30,20.02,130.13,,,,,,,,,,,,
REG,70313,11/22/2012,4.34,25.91,118.32,,,,,,,,,,,,
REG,70313,11/22/2012,3.26,20.02,68.74,,,,,,,,,,,,
REG,70313,11/23/2012,8.00,25.91,207.28,,,,,,,,,,,,
REG,70663,11/17/2012,4.16,22.86,97.54,,,,,,,,,,,,
REG,70663,11/17/2012,3.44,20.02,74.74,,,,,,,,,,,,
REG,70663,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70663,11/21/2012,4.19,22.86,98.68,,,,,,,,,,,,
REG,70663,11/21/2012,3.41,20.02,73.74,,,,,,,,,,,,
REG,70663,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70663,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70665,11/17/2012,2.52,22.86,65.53,,,,,,,,,,,,
REG,70665,11/17/2012,5.08,20.02,102.77,,,,,,,,,,,,
REG,70665,11/18/2012,1.50,22.86,41.91,,,,,,,,,,,,
REG,70665,11/18/2012,6.10,20.02,123.46,,,,,,,,,,,,
REG,70665,11/21/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70665,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70665,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70667,11/17/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70667,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70667,11/21/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70667,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70667,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70668,11/17/2012,6.21,22.86,145.16,,,,,,,,,,,,
REG,70668,11/17/2012,1.39,20.02,33.03,,,,,,,,,,,,
REG,70668,11/18/2012,5.22,22.86,122.68,,,,,,,,,,,,
REG,70668,11/18/2012,2.38,20.02,52.72,,,,,,,,,,,,
REG,70668,11/21/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70668,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70668,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70670,11/17/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70670,11/18/2012,3.32,22.86,80.77,,,,,,,,,,,,
REG,70670,11/18/2012,4.28,20.02,89.42,,,,,,,,,,,,
REG,70670,11/21/2012,5.20,22.86,121.92,,,,,,,,,,,,
REG,70670,11/21/2012,2.40,20.02,53.39,,,,,,,,,,,,
REG,70670,11/22/2012,5.00,22.86,114.3,,,,,,,,,,,,
REG,70670,11/22/2012,3.00,20.02,60.06,,,,,,,,,,,,
REG,70670,11/23/2012,3.03,22.86,69.72,,,,,,,,,,,,
REG,70670,11/23/2012,4.57,20.02,99.1,,,,,,,,,,,,
REG,70671,11/17/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70671,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70671,11/21/2012,5.23,22.86,123.06,,,,,,,,,,,,
REG,70671,11/21/2012,2.37,20.02,52.39,,,,,,,,,,,,
REG,70671,11/22/2012,5.53,22.86,134.49,,,,,,,,,,,,
REG,70671,11/22/2012,2.07,20.02,42.38,,,,,,,,,,,,
REG,70671,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70672,11/17/2012,4.21,22.86,99.44,,,,,,,,,,,,
REG,70672,11/17/2012,3.39,20.02,73.07,,,,,,,,,,,,
REG,70672,11/18/2012,5.49,22.86,132.97,,,,,,,,,,,,
REG,70672,11/18/2012,2.11,20.02,43.71,,,,,,,,,,,,
REG,70672,11/21/2012,2.07,22.86,48.39,,,,,,,,,,,,
REG,70672,11/21/2012,5.53,20.02,117.78,,,,,,,,,,,,
REG,70672,11/22/2012,6.06,22.86,139.45,,,,,,,,,,,,
REG,70672,11/22/2012,1.54,20.02,38.04,,,,,,,,,,,,
REG,70672,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70673,11/17/2012,4.31,22.86,103.25,,,,,,,,,,,,
REG,70673,11/17/2012,3.29,20.02,69.74,,,,,,,,,,,,
REG,70673,11/18/2012,3.13,22.86,73.53,,,,,,,,,,,,
REG,70673,11/18/2012,4.47,20.02,95.76,,,,,,,,,,,,
REG,70673,11/21/2012,2.31,22.86,57.53,,,,,,,,,,,,
REG,70673,11/21/2012,5.29,20.02,109.78,,,,,,,,,,,,
REG,70673,11/22/2012,4.29,22.86,102.49,,,,,,,,,,,,
REG,70673,11/22/2012,3.31,20.02,70.4,,,,,,,,,,,,
REG,70673,11/23/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70682,11/17/2012,4.33,22.86,104.01,,,,,,,,,,,,
REG,70682,11/17/2012,3.27,20.02,69.07,,,,,,,,,,,,
REG,70682,11/18/2012,6.03,22.86,138.3,,,,,,,,,,,,
REG,70682,11/18/2012,1.57,20.02,39.04,,,,,,,,,,,,
REG,70682,11/21/2012,5.33,22.86,126.87,,,,,,,,,,,,
REG,70682,11/21/2012,2.27,20.02,49.05,,,,,,,,,,,,
REG,70682,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70682,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70683,11/19/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70683,11/20/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70683,11/21/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70683,11/22/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70683,11/23/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70740,11/17/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70740,11/18/2012,4.21,22.86,99.44,,,,,,,,,,,,
REG,70740,11/18/2012,3.39,20.02,73.07,,,,,,,,,,,,
REG,70740,11/21/2012,2.29,22.86,56.77,,,,,,,,,,,,
REG,70740,11/21/2012,5.31,20.02,110.44,,,,,,,,,,,,
REG,70740,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70740,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70774,11/17/2012,3.15,22.86,74.3,,,,,,,,,,,,
REG,70774,11/17/2012,4.45,20.02,95.1,,,,,,,,,,,,
REG,70774,11/18/2012,5.24,22.86,123.44,,,,,,,,,,,,
REG,70774,11/18/2012,2.36,20.02,52.05,,,,,,,,,,,,
REG,70774,11/21/2012,8.00,20.02,160.16,,,,,,,,,,,,
REG,70774,11/22/2012,4.45,22.86,108.59,,,,,,,,,,,,
REG,70774,11/22/2012,3.15,20.02,65.07,,,,,,,,,,,,
REG,70774,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70775,11/19/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70775,11/20/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70775,11/21/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70775,11/22/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70775,11/23/2012,0.00,22.86,0,,,,,,,,,,,,
REG,70776,11/17/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70776,11/18/2012,5.23,22.86,123.06,,,,,,,,,,,,
REG,70776,11/18/2012,2.37,20.02,52.39,,,,,,,,,,,,
REG,70776,11/21/2012,2.59,22.86,68.2,,,,,,,,,,,,
REG,70776,11/21/2012,5.01,20.02,100.43,,,,,,,,,,,,
REG,70776,11/22/2012,6.01,22.86,137.54,,,,,,,,,,,,
REG,70776,11/22/2012,1.59,20.02,39.71,,,,,,,,,,,,
REG,70776,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70778,11/17/2012,4.25,22.86,100.97,,,,,,,,,,,,
REG,70778,11/17/2012,3.35,20.02,71.74,,,,,,,,,,,,
REG,70778,11/18/2012,5.54,22.86,134.87,,,,,,,,,,,,
REG,70778,11/18/2012,2.06,20.02,42.04,,,,,,,,,,,,
REG,70778,11/21/2012,2.50,22.86,64.77,,,,,,,,,,,,
REG,70778,11/21/2012,5.10,20.02,103.44,,,,,,,,,,,,
REG,70778,11/22/2012,6.00,22.86,137.16,,,,,,,,,,,,
REG,70778,11/22/2012,2.00,20.02,40.04,,,,,,,,,,,,
REG,70778,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70780,11/17/2012,5.32,22.86,126.49,,,,,,,,,,,,
REG,70780,11/17/2012,2.28,20.02,49.38,,,,,,,,,,,,
REG,70780,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70780,11/21/2012,5.39,22.86,129.16,,,,,,,,,,,,
REG,70780,11/21/2012,2.21,20.02,47.05,,,,,,,,,,,,
REG,70780,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70780,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70782,11/17/2012,5.05,22.86,116.21,,,,,,,,,,,,
REG,70782,11/17/2012,2.55,20.02,58.39,,,,,,,,,,,,
REG,70782,11/18/2012,6.02,22.86,137.92,,,,,,,,,,,,
REG,70782,11/18/2012,1.58,20.02,39.37,,,,,,,,,,,,
REG,70782,11/21/2012,1.08,22.86,25.91,,,,,,,,,,,,
REG,70782,11/21/2012,6.52,20.02,137.47,,,,,,,,,,,,
REG,70782,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70782,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70784,11/17/2012,2.51,22.86,65.15,,,,,,,,,,,,
REG,70784,11/17/2012,5.09,20.02,103.1,,,,,,,,,,,,
REG,70784,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70784,11/21/2012,5.30,22.86,125.73,,,,,,,,,,,,
REG,70784,11/21/2012,2.30,20.02,50.05,,,,,,,,,,,,
REG,70784,11/22/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70784,11/23/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70906,11/17/2012,4.55,22.86,112.4,,,,,,,,,,,,
REG,70906,11/17/2012,3.05,20.02,61.73,,,,,,,,,,,,
REG,70906,11/18/2012,8.00,22.86,182.88,,,,,,,,,,,,
REG,70906,11/21/2012,4.22,22.86,99.82,,,,,,,,,,,,
